,id,name,symbol,category,description,slug,logo,tags,tag-names,tag-groups,date_added,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,last_updated,buy_percentage,sell_percentage,transaction_frequency,retention_days
70,6210.0,The Sandbox,SAND,token,"The Sandbox (SAND) is a cryptocurrency and operates on the Ethereum platform. The Sandbox has a current supply of 3,000,000,000 with 1,035,054,385.2233225 in circulation. The last known price of The Sandbox is 4.48763181 USD and is down -4.98 over the last 24 hours. It is currently trading on 191 active market(s) with $1,317,105,273.70 traded over the last 24 hours. More information can be found at https://www.sandbox.game/en/.",the-sandbox,https://s2.coinmarketcap.com/static/img/coins/64x64/6210.png,"['collectibles-nfts', 'content-creation', 'gaming', 'ethereum-ecosystem', 'binance-launchpad', 'metaverse', 'play-to-earn', 'animoca-brands-portfolio']","['Collectibles & NFTs', 'Content Creation', 'Gaming', 'Ethereum Ecosystem', 'Binance Launchpad', 'Metaverse', 'Play To Earn', 'Animoca Brands Portfolio']","['CATEGORY', 'INDUSTRY', 'INDUSTRY', 'PLATFORM', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY']",2020-08-05T00:00:00.000Z,4.482650435253787,1313241294.7694163,29.4777,0.12335868,-4.87671137,20.7137389,-12.0648085,-13.08053687,49.51286102,4639786990.432668,0.2345,13447951305.76,2022-02-11T12:41:00.000Z,,,,3.0
71,6535.0,NEAR Protocol,NEAR,coin,"NEAR Protocol (NEAR) is a cryptocurrency launched in 2020. NEAR Protocol has a current supply of 1,000,000,000 with 631,625,551 in circulation. The last known price of NEAR Protocol is 11.95788326 USD and is down -5.50 over the last 24 hours. It is currently trading on 100 active market(s) with $671,569,104.40 traded over the last 24 hours. More information can be found at https://near.org/.",near-protocol,https://s2.coinmarketcap.com/static/img/coins/64x64/6535.png,"['platform', 'staking', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem']","['Platform', 'Staking', 'Binance Smart Chain Ecosystem', 'Coinbase Ventures Portfolio', 'Arrington XRP Capital Portfolio', 'Coinfund Portfolio', 'Electric Capital Portfolio', 'Fabric Ventures Portfolio', 'Kenetic Capital Portfolio', 'Near Protocol Ecosystem']","['CATEGORY', 'CATEGORY', 'PLATFORM', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY']",2020-08-11T00:00:00.000Z,11.930207907818321,670952340.0799572,33.3734,0.48102489,-5.42494266,5.60176839,-33.71838314,21.08500706,8.51394577,7535424143.320304,0.3809,11930207907.82,2022-02-11T12:41:00.000Z,0.489259070448687,0.5107409295513131,407,3.0
72,6538.0,Curve DAO Token,CRV,token,"Curve DAO Token (CRV) is a cryptocurrency and operates on the Ethereum platform. Curve DAO Token has a current supply of 1,687,868,710.14505 with 443,411,835.3099115 in circulation. The last known price of Curve DAO Token is 3.18915116 USD and is down -6.93 over the last 24 hours. It is currently trading on 230 active market(s) with $367,421,438.11 traded over the last 24 hours. More information can be found at https://guides.curve.fi/everything-you-need-to-know-about-crv/.",curve-dao-token,https://s2.coinmarketcap.com/static/img/coins/64x64/6538.png,"['decentralized-exchange', 'defi', 'dao', 'yield-farming', 'amm', 'governance', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'polygon-ecosystem', 'fantom-ecosystem']","['Decentralized Exchange', 'DeFi', 'DAO', 'Yield Farming', 'AMM', 'Governance', 'Framework Ventures Portfolio', 'Alameda Research Portfolio', 'Polygon Ecosystem', 'Fantom Ecosystem']","['CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'PLATFORM', 'PLATFORM']",2020-08-14T00:00:00.000Z,3.18748745984999,367295390.54486656,33.3594,-0.80036067,-6.69518395,-0.7822818,-33.97168237,-13.28385445,-24.52820308,1413369664.599412,0.0714,10528367657.57,2022-02-11T12:41:00.000Z,0.5507797965929595,0.44922020340704044,3776,3.0
73,6636.0,Polkadot,DOT,coin,"Polkadot (DOT) is a cryptocurrency . Polkadot has a current supply of 1,103,303,471.382273 with 987,579,314.957085 in circulation. The last known price of Polkadot is 20.55424561 USD and is down -7.34 over the last 24 hours. It is currently trading on 306 active market(s) with $1,641,058,279.49 traded over the last 24 hours. More information can be found at https://polkadot.network/.",polkadot-new,https://s2.coinmarketcap.com/static/img/coins/64x64/6636.png,"['substrate', 'polkadot', 'binance-chain', 'binance-smart-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group']","['Substrate', 'Polkadot', 'Binance Chain', 'Binance Smart Chain Ecosystem', 'Polkadot Ecosystem', 'Three Arrows Capital Portfolio', 'Polychain Capital Portfolio', 'Arrington XRP Capital Portfolio', 'Blockchain Capital Portfolio', 'BoostVC Portfolio', 'CMS Holdings Portfolio', 'Coinfund Portfolio', 'Fabric Ventures Portfolio', 'Fenbushi Capital Portfolio', 'Hashkey Capital Portfolio', 'Kenetic Capital Portfolio', '1Confirmation Portfolio', 'Placeholder Ventures Portfolio', 'Pantera Capital Portfolio', 'Exnetwork Capital Portfolio', 'Web3', 'Spartan Group']","['CATEGORY', 'PLATFORM', 'PLATFORM', 'PLATFORM', 'PLATFORM', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'INDUSTRY', 'CATEGORY']",2020-08-19T00:00:00.000Z,20.564494672400464,1642891733.3476784,49.7706,0.03601518,-7.15459588,6.12221034,-22.7429083,-26.66098991,-54.36655244,20309069561.007874,1.0263,22688878359.28,2022-02-11T12:41:00.000Z,0.5696711385887558,0.4303288614112442,5000,3.0
74,6719.0,The Graph,GRT,token,"The Graph (GRT) is a cryptocurrency launched in 2018and operates on the Ethereum platform. The Graph has a current supply of 10,000,000,000 with 4,715,735,200 in circulation. The last known price of The Graph is 0.46146985 USD and is down -4.29 over the last 24 hours. It is currently trading on 180 active market(s) with $109,441,489.63 traded over the last 24 hours. More information can be found at https://thegraph.com.",the-graph,https://s2.coinmarketcap.com/static/img/coins/64x64/6719.png,"['ai-big-data', 'enterprise-solutions', 'defi', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'analytics', 'coinfund-portfolio', 'dcg-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'ledgerprime-portfolio', 'multicoin-capital-portfolio', 'parafi-capital', 'polygon-ecosystem', 'fantom-ecosystem', 'web3', 'near-protocol-ecosystem', 'spartan-group']","['AI & Big Data', 'Enterprise Solutions', 'DeFi', 'Binance Smart Chain Ecosystem', 'Coinbase Ventures Portfolio', 'Solana Ecosystem', 'Analytics', 'Coinfund Portfolio', 'DCG Portfolio', 'Fabric Ventures Portfolio', 'Framework Ventures Portfolio', 'LedgerPrime Portfolio', 'Multicoin Capital Portfolio', 'ParaFi Capital', 'Polygon Ecosystem', 'Fantom Ecosystem', 'Web3', 'Near Protocol Ecosystem', 'Spartan Group']","['INDUSTRY', 'INDUSTRY', 'CATEGORY', 'PLATFORM', 'CATEGORY', 'PLATFORM', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'PLATFORM', 'PLATFORM', 'INDUSTRY', 'CATEGORY', 'CATEGORY']",2020-12-17T00:00:00.000Z,0.4612602830251827,109387859.26801375,31.7214,0.25704546,-4.17825053,12.45945274,-20.56942183,-29.19339544,-57.56761681,2175181353.0238166,0.1099,4638915160.64,2022-02-11T12:41:00.000Z,0.2893748422803362,0.7106251577196638,5000,3.0
75,6783.0,Axie Infinity,AXS,token,"Axie Infinity (AXS) is a cryptocurrency and operates on the Ethereum platform. Axie Infinity has a current supply of 270,000,000 with 60,907,500 in circulation. The last known price of Axie Infinity is 63.50982568 USD and is down -4.93 over the last 24 hours. It is currently trading on 187 active market(s) with $577,334,176.80 traded over the last 24 hours. More information can be found at https://axieinfinity.com/.",axie-infinity,https://s2.coinmarketcap.com/static/img/coins/64x64/6783.png,"['collectibles-nfts', 'gaming', 'binance-launchpad', 'metaverse', 'defiance-capital-portfolio', 'play-to-earn', 'animoca-brands-portfolio']","['Collectibles & NFTs', 'Gaming', 'Binance Launchpad', 'Metaverse', 'DeFiance Capital Portfolio', 'Play To Earn', 'Animoca Brands Portfolio']","['CATEGORY', 'INDUSTRY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY']",2020-08-31T00:00:00.000Z,63.44699703593815,584717237.8342286,9.9525,-0.43062461,-4.66056745,30.560944,-16.84942684,-36.63835456,-55.65624655,3864397971.966403,0.1953,17130689199.7,2022-02-11T12:41:00.000Z,0.44613801515333446,0.5538619848466656,4716,3.0
76,6892.0,Elrond,EGLD,coin,"Elrond (EGLD) is a cryptocurrency . Elrond has a current supply of 23,016,298 with 20,715,969.11690823 in circulation. The last known price of Elrond is 184.61699413 USD and is down -1.37 over the last 24 hours. It is currently trading on 78 active market(s) with $239,161,998.10 traded over the last 24 hours. More information can be found at https://elrond.com/.",elrond-egld,https://s2.coinmarketcap.com/static/img/coins/64x64/6892.png,"['binance-smart-chain', 'binance-launchpad', 'binance-labs-portfolio', 'electric-capital-portfolio', 'exnetwork-capital-portfolio', 'elrond-ecosystem']","['Binance Smart Chain Ecosystem', 'Binance Launchpad', 'Binance Labs Portfolio', 'Electric Capital Portfolio', 'Exnetwork Capital Portfolio', 'Elrond Ecosystem']","['PLATFORM', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY']",2020-09-04T00:00:00.000Z,184.49832654077872,238142134.78407785,-2.0594,0.51560821,-0.74323423,29.1719375,-12.89102813,-27.13477796,-42.80222131,3822061634.740022,0.1931,5796185773.73,2022-02-11T12:41:00.000Z,0.49195677149695005,0.50804322850305,537,3.0
77,6945.0,Amp,AMP,token,"Amp (AMP) is a cryptocurrency launched in 2020and operates on the Ethereum platform. Amp has a current supply of 99,213,408,535 with 42,227,702,186 in circulation. The last known price of Amp is 0.03062478 USD and is down -3.07 over the last 24 hours. It is currently trading on 65 active market(s) with $12,544,172.02 traded over the last 24 hours. More information can be found at https://amptoken.org.",amp,https://s2.coinmarketcap.com/static/img/coins/64x64/6945.png,,,,2020-09-08T00:00:00.000Z,0.030614196041192605,12530380.56013617,-30.0426,0.2543673,-2.92889023,1.76964158,-28.20832621,-40.29084838,-46.04157044,1292767153.0913014,0.0653,2833271538.97,2022-02-11T12:41:00.000Z,0.3055638466632122,0.6944361533367878,5000,3.0
78,7080.0,Gala,GALA,token,"Gala (GALA) is a cryptocurrency and operates on the Ethereum platform. Gala has a current supply of 35,240,112,493 with 6,977,205,436 in circulation. The last known price of Gala is 0.33235408 USD and is down -7.74 over the last 24 hours. It is currently trading on 118 active market(s) with $1,402,460,764.45 traded over the last 24 hours. More information can be found at https://gala.games/.",gala,https://s2.coinmarketcap.com/static/img/coins/64x64/7080.png,"['collectibles-nfts', 'gaming', 'polygon-ecosystem', 'play-to-earn']","['Collectibles & NFTs', 'Gaming', 'Polygon Ecosystem', 'Play To Earn']","['CATEGORY', 'INDUSTRY', 'PLATFORM', 'CATEGORY']",2020-09-16T00:00:00.000Z,0.33183326625421267,1396369891.40661,0.9571,-0.13887135,-7.73328648,76.34824702,-4.08679469,-38.94331214,269.66004253,2315268869.154528,0.117,11693841631.72,2022-02-11T12:41:00.000Z,0.5061997846053528,0.49380021539464714,5000,3.0
79,7083.0,Uniswap,UNI,token,"Uniswap (UNI) is a cryptocurrency launched in 2020and operates on the Ethereum platform. Uniswap has a current supply of 1,000,000,000 with 632,251,815.7027552 in circulation. The last known price of Uniswap is 11.60854252 USD and is down -4.89 over the last 24 hours. It is currently trading on 333 active market(s) with $286,234,670.16 traded over the last 24 hours. More information can be found at https://uniswap.org/blog/uni/.",uniswap,https://s2.coinmarketcap.com/static/img/coins/64x64/7083.png,"['decentralized-exchange', 'defi', 'dao', 'yield-farming', 'amm', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem']","['Decentralized Exchange', 'DeFi', 'DAO', 'Yield Farming', 'AMM', 'Binance Smart Chain Ecosystem', 'Coinbase Ventures Portfolio', 'Three Arrows Capital Portfolio', 'Governance', 'Blockchain Capital Portfolio', 'DeFiance Capital Portfolio', 'Alameda Research Portfolio', 'a16z Portfolio', 'Pantera Capital Portfolio', 'ParaFi Capital', 'Paradigm Portfolio', 'Arbitrum Ecosystem']","['CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'PLATFORM', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'PLATFORM']",2020-09-17T00:00:00.000Z,11.596543193029294,286139295.1364655,44.7389,0.33278003,-4.77202508,9.22666629,-29.32275691,-24.64474352,-52.20128639,7331935489.668198,0.3706,11596543193.03,2022-02-11T12:41:00.000Z,0.5044886589124535,0.4955113410875466,5000,3.0
